Year,Region,Sex,citizenship,series,value
2012,Glarus,Female,Citizenship (category) - total,death,182.0
2012,Glarus,Sex - total,Switzerland,death,345.0
2012,Glarus,Male,Switzerland,death,172.0
2012,Glarus,Female,Switzerland,death,173.0
2012,Glarus,Sex - total,Foreign country,death,23.0
2012,Glarus,Male,Foreign country,death,14.0
2012,Glarus,Female,Foreign country,death,9.0
2012,Zug,Sex - total,Citizenship (category) - total,death,742.0
2012,Zug,Male,Citizenship (category) - total,death,366.0
2012,Zug,Female,Citizenship (category) - total,death,376.0
2012,Zug,Sex - total,Switzerland,death,684.0
2012,Zug,Male,Switzerland,death,335.0
2012,Zug,Female,Switzerland,death,349.0
2012,Zug,Sex - total,Foreign country,death,58.0
2012,Zug,Male,Foreign country,death,31.0
2012,Zug,Female,Foreign country,death,27.0
2012,Fribourg,Sex - total,Citizenship (category) - total,death,1875.0
2012,Fribourg,Male,Citizenship (category) - total,death,916.0
2012,Fribourg,Female,Citizenship (category) - total,death,959.0
2012,Fribourg,Sex - total,Switzerland,death,1776.0
2012,Fribourg,Male,Switzerland,death,852.0
2012,Fribourg,Female,Switzerland,death,924.0
2012,Fribourg,Sex - total,Foreign country,death,99.0
2012,Fribourg,Male,Foreign country,death,64.0
2012,Fribourg,Female,Foreign country,death,35.0
2012,Solothurn,Sex - total,Citizenship (category) - total,death,2270.0
2012,Solothurn,Male,Citizenship (category) - total,death,1068.0
2012,Solothurn,Female,Citizenship (category) - total,death,1202.0
2012,Solothurn,Sex - total,Switzerland,death,2121.0
2012,Solothurn,Male,Switzerland,death,977.0
2012,Solothurn,Female,Switzerland,death,1144.0
2012,Solothurn,Sex - total,Foreign country,death,149.0
2012,Solothurn,Male,Foreign country,death,91.0
2012,Solothurn,Female,Foreign country,death,58.0
2012,Basel-Stadt,Sex - total,Citizenship (category) - total,death,2097.0
2012,Basel-Stadt,Male,Citizenship (category) - total,death,924.0
2012,Basel-Stadt,Female,Citizenship (category) - total,death,1173.0
2012,Basel-Stadt,Sex - total,Switzerland,death,1908.0
2012,Basel-Stadt,Male,Switzerland,death,820.0
2012,Basel-Stadt,Female,Switzerland,death,1088.0
2012,Basel-Stadt,Sex - total,Foreign country,death,189.0
2012,Basel-Stadt,Male,Foreign country,death,104.0
2012,Basel-Stadt,Female,Foreign country,death,85.0
2012,Basel-Landschaft,Sex - total,Citizenship (category) - total,death,2312.0
2012,Basel-Landschaft,Male,Citizenship (category) - total,death,1165.0
2012,Basel-Landschaft,Female,Citizenship (category) - total,death,1147.0
2012,Basel-Landschaft,Sex - total,Switzerland,death,2145.0
2012,Basel-Landschaft,Male,Switzerland,death,1060.0
2012,Basel-Landschaft,Female,Switzerland,death,1085.0
2012,Basel-Landschaft,Sex - total,Foreign country,death,167.0
2012,Basel-Landschaft,Male,Foreign country,death,105.0
2012,Basel-Landschaft,Female,Foreign country,death,62.0
2012,Schaffhausen,Sex - total,Citizenship (category) - total,death,741.0
2012,Schaffhausen,Male,Citizenship (category) - total,death,325.0
2012,Schaffhausen,Female,Citizenship (category) - total,death,416.0
2012,Schaffhausen,Sex - total,Switzerland,death,681.0
2012,Schaffhausen,Male,Switzerland,death,294.0
2012,Schaffhausen,Female,Switzerland,death,387.0
2012,Schaffhausen,Sex - total,Foreign country,death,60.0
2012,Schaffhausen,Male,Foreign country,death,31.0
2012,Schaffhausen,Female,Foreign country,death,29.0
2012,Appenzell Ausserrhoden,Sex - total,Citizenship (category) - total,death,518.0
2012,Appenzell Ausserrhoden,Male,Citizenship (category) - total,death,240.0
2012,Appenzell Ausserrhoden,Female,Citizenship (category) - total,death,278.0
2012,Appenzell Ausserrhoden,Sex - total,Switzerland,death,495.0
2012,Appenzell Ausserrhoden,Male,Switzerland,death,227.0
2012,Appenzell Ausserrhoden,Female,Switzerland,death,268.0
2012,Appenzell Ausserrhoden,Sex - total,Foreign country,death,23.0
2012,Appenzell Ausserrhoden,Male,Foreign country,death,13.0
2012,Appenzell Ausserrhoden,Female,Foreign country,death,10.0
2012,Appenzell Innerrhoden,Sex - total,Citizenship (category) - total,death,135.0
2012,Appenzell Innerrhoden,Male,Citizenship (category) - total,death,57.0
2012,Appenzell Innerrhoden,Female,Citizenship (category) - total,death,78.0
2012,Appenzell Innerrhoden,Sex - total,Switzerland,death,132.0
2012,Appenzell Innerrhoden,Male,Switzerland,death,56.0
2012,Appenzell Innerrhoden,Female,Switzerland,death,76.0
2012,Appenzell Innerrhoden,Sex - total,Foreign country,death,3.0
2012,Appenzell Innerrhoden,Male,Foreign country,death,1.0
2012,Appenzell Innerrhoden,Female,Foreign country,death,2.0
2012,St. Gallen,Sex - total,Citizenship (category) - total,death,3937.0
2012,St. Gallen,Male,Citizenship (category) - total,death,1861.0
2012,St. Gallen,Female,Citizenship (category) - total,death,2076.0
2012,St. Gallen,Sex - total,Switzerland,death,3618.0
2012,St. Gallen,Male,Switzerland,death,1666.0
2012,St. Gallen,Female,Switzerland,death,1952.0
2012,St. Gallen,Sex - total,Foreign country,death,319.0
2012,St. Gallen,Male,Foreign country,death,195.0
2012,St. Gallen,Female,Foreign country,death,124.0
2012,Graubünden,Sex - total,Citizenship (category) - total,death,1703.0
2012,Graubünden,Male,Citizenship (category) - total,death,834.0
2012,Graubünden,Female,Citizenship (category) - total,death,869.0
2012,Graubünden,Sex - total,Switzerland,death,1607.0
2012,Graubünden,Male,Switzerland,death,778.0
2012,Graubünden,Female,Switzerland,death,829.0
2012,Graubünden,Sex - total,Foreign country,death,96.0
2012,Graubünden,Male,Foreign country,death,56.0
2012,Graubünden,Female,Foreign country,death,40.0
2012,Aargau,Sex - total,Citizenship (category) - total,death,4497.0
2012,Aargau,Male,Citizenship (category) - total,death,2230.0
2012,Aargau,Female,Citizenship (category) - total,death,2267.0
2012,Aargau,Sex - total,Switzerland,death,4137.0
2012,Aargau,Male,Switzerland,death,1998.0
2012,Aargau,Female,Switzerland,death,2139.0
2012,Aargau,Sex - total,Foreign country,death,360.0
2012,Aargau,Male,Foreign country,death,232.0
2012,Aargau,Female,Foreign country,death,128.0
2012,Thurgau,Sex - total,Citizenship (category) - total,death,1884.0
2012,Thurgau,Male,Citizenship (category) - total,death,948.0
2012,Thurgau,Female,Citizenship (category) - total,death,936.0
2012,Thurgau,Sex - total,Switzerland,death,1725.0
2012,Thurgau,Male,Switzerland,death,841.0
2012,Thurgau,Female,Switzerland,death,884.0
2012,Thurgau,Sex - total,Foreign country,death,159.0
2012,Thurgau,Male,Foreign country,death,107.0
2012,Thurgau,Female,Foreign country,death,52.0
2012,Ticino,Sex - total,Citizenship (category) - total,death,2998.0
2012,Ticino,Male,Citizenship (category) - total,death,1363.0
2012,Ticino,Female,Citizenship (category) - total,death,1635.0
2012,Ticino,Sex - total,Switzerland,death,2437.0
2012,Ticino,Male,Switzerland,death,1062.0
2012,Ticino,Female,Switzerland,death,1375.0
2012,Ticino,Sex - total,Foreign country,death,561.0
2012,Ticino,Male,Foreign country,death,301.0
2012,Ticino,Female,Foreign country,death,260.0
2012,Vaud,Sex - total,Citizenship (category) - total,death,5552.0
2012,Vaud,Male,Citizenship (category) - total,death,2610.0
2012,Vaud,Female,Citizenship (category) - total,death,2942.0
2012,Vaud,Sex - total,Switzerland,death,4875.0
2012,Vaud,Male,Switzerland,death,2215.0
2012,Vaud,Female,Switzerland,death,2660.0
2012,Vaud,Sex - total,Foreign country,death,677.0
2012,Vaud,Male,Foreign country,death,395.0
2012,Vaud,Female,Foreign country,death,282.0
2012,Valais,Sex - total,Citizenship (category) - total,death,2481.0
2012,Valais,Male,Citizenship (category) - total,death,1268.0
2012,Valais,Female,Citizenship (category) - total,death,1213.0
2012,Valais,Sex - total,Switzerland,death,2303.0
2012,Valais,Male,Switzerland,death,1150.0
2012,Valais,Female,Switzerland,death,1153.0
2012,Valais,Sex - total,Foreign country,death,178.0
2012,Valais,Male,Foreign country,death,118.0
2012,Valais,Female,Foreign country,death,60.0
2012,Neuchâtel,Sex - total,Citizenship (category) - total,death,1638.0
2012,Neuchâtel,Male,Citizenship (category) - total,death,760.0
2012,Neuchâtel,Female,Citizenship (category) - total,death,878.0
2012,Neuchâtel,Sex - total,Switzerland,death,1502.0
2012,Neuchâtel,Male,Switzerland,death,674.0
2012,Neuchâtel,Female,Switzerland,death,828.0
2012,Neuchâtel,Sex - total,Foreign country,death,136.0
2012,Neuchâtel,Male,Foreign country,death,86.0
2012,Neuchâtel,Female,Foreign country,death,50.0
2012,Genève,Sex - total,Citizenship (category) - total,death,3151.0
2012,Genève,Male,Citizenship (category) - total,death,1468.0
2012,Genève,Female,Citizenship (category) - total,death,1683.0
2012,Genève,Sex - total,Switzerland,death,2497.0
2012,Genève,Male,Switzerland,death,1116.0
2012,Genève,Female,Switzerland,death,1381.0
2012,Genève,Sex - total,Foreign country,death,654.0
2012,Genève,Male,Foreign country,death,352.0
2012,Genève,Female,Foreign country,death,302.0
2012,Jura,Sex - total,Citizenship (category) - total,death,658.0
2012,Jura,Male,Citizenship (category) - total,death,324.0
2012,Jura,Female,Citizenship (category) - total,death,334.0
2012,Jura,Sex - total,Switzerland,death,628.0
2012,Jura,Male,Switzerland,death,303.0
2012,Jura,Female,Switzerland,death,325.0
2012,Jura,Sex - total,Foreign country,death,30.0
2012,Jura,Male,Foreign country,death,21.0
2012,Jura,Female,Foreign country,death,9.0
2013,Switzerland,Sex - total,Citizenship (category) - total,death,64961.0
2013,Switzerland,Male,Citizenship (category) - total,death,31257.0
2013,Switzerland,Female,Citizenship (category) - total,death,33704.0
2013,Switzerland,Sex - total,Switzerland,death,59019.0
2013,Switzerland,Male,Switzerland,death,27630.0
2013,Switzerland,Female,Switzerland,death,31389.0
2013,Switzerland,Sex - total,Foreign country,death,5942.0
2013,Switzerland,Male,Foreign country,death,3627.0
2013,Switzerland,Female,Foreign country,death,2315.0
2013,Zürich,Sex - total,Citizenship (category) - total,death,10792.0
2013,Zürich,Male,Citizenship (category) - total,death,4992.0
2013,Zürich,Female,Citizenship (category) - total,death,5800.0
2013,Zürich,Sex - total,Switzerland,death,9765.0
2013,Zürich,Male,Switzerland,death,4370.0
2013,Zürich,Female,Switzerland,death,5395.0
2013,Zürich,Sex - total,Foreign country,death,1027.0
2013,Zürich,Male,Foreign country,death,622.0
2013,Zürich,Female,Foreign country,death,405.0
2013,Bern,Sex - total,Citizenship (category) - total,death,9527.0
2013,Bern,Male,Citizenship (category) - total,death,4452.0
2013,Bern,Female,Citizenship (category) - total,death,5075.0
2013,Bern,Sex - total,Switzerland,death,9061.0
2013,Bern,Male,Switzerland,death,4173.0
2013,Bern,Female,Switzerland,death,4888.0
2013,Bern,Sex - total,Foreign country,death,466.0
2013,Bern,Male,Foreign country,death,279.0
2013,Bern,Female,Foreign country,death,187.0
2013,Luzern,Sex - total,Citizenship (category) - total,death,2879.0
2013,Luzern,Male,Citizenship (category) - total,death,1416.0
2013,Luzern,Female,Citizenship (category) - total,death,1463.0
2013,Luzern,Sex - total,Switzerland,death,2711.0
2013,Luzern,Male,Switzerland,death,1316.0
2013,Luzern,Female,Switzerland,death,1395.0
2013,Luzern,Sex - total,Foreign country,death,168.0
2013,Luzern,Male,Foreign country,death,100.0
2013,Luzern,Female,Foreign country,death,68.0
2013,Uri,Sex - total,Citizenship (category) - total,death,341.0
2013,Uri,Male,Citizenship (category) - total,death,171.0
2013,Uri,Female,Citizenship (category) - total,death,170.0
2013,Uri,Sex - total,Switzerland,death,330.0
2013,Uri,Male,Switzerland,death,162.0
2013,Uri,Female,Switzerland,death,168.0
2013,Uri,Sex - total,Foreign country,death,11.0
2013,Uri,Male,Foreign country,death,9.0
2013,Uri,Female,Foreign country,death,2.0
2013,Schwyz,Sex - total,Citizenship (category) - total,death,1094.0
2013,Schwyz,Male,Citizenship (category) - total,death,552.0
2013,Schwyz,Female,Citizenship (category) - total,death,542.0
